id,source,title,text,url,score,num_comments,created_utc,domain,domain_category,topic_category,title_length,age_days,engagement_score,snapshot_utc,opportunity_id,retrieval_rank,retrieval_distance,similarity,engagement_raw,comments_raw,days_old,freshness_score,trend_score,effort,effort_score,diversity_domain,final_score,reranked_score,rank,why
47728094,hackernews,A3: Kubernetes for autonomous AI agent fleets,,https://news.ycombinator.com/item?id=47728094,4,0,2026-04-11T06:41:57Z,leonidasr.com,other,DevOps/K8s,45,54,0.2665571910660944,2026-06-04T23:11:05Z,hackernews::47728094,64,0.8052400350570679,0.5539429552748577,4,0,55,0.03297872340425532,0.0,low,1.0,DevOps/K8s,0.40753257659754316,0.40753257659754316,53,"['matches your interest in DevOps/K8s', 'low effort to engage', '55% semantic match']"
48192941,hackernews,Kubernetes: Lessons learned from hosting an European alternative to Google Docs,,https://news.ycombinator.com/item?id=48192941,1,0,2026-05-19T13:16:36Z,georg-schwarz.com,other,DevOps/K8s,79,16,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::48192941,18,0.6927692890167236,0.5907479574968355,1,0,16,0.11514392991239049,0.0,low,1.0,DevOps/K8s,0.40606815707604604,0.40606815707604604,54,"['matches your interest in DevOps/K8s', 'low effort to engage', 'active recently']"
47913601,hackernews,"DevOps Is a Culture, Not a Team: What I've Learned Building at Scale",,https://news.ycombinator.com/item?id=47913601,5,0,2026-04-26T19:58:42Z,austinxyz.github.io,other,DevOps/K8s,68,39,0.2967535233845577,2026-06-04T23:11:05Z,hackernews::47913601,97,0.8784451484680176,0.5323551772675177,5,0,39,0.0473049645390071,0.0,low,1.0,DevOps/K8s,0.4060062791281456,0.4060062791281456,55,"['matches your interest in DevOps/K8s', 'low effort to engage', '53% semantic match']"
47506612,hackernews,"IBM, Red Hat, and Google just donated a Kubernetes blueprint for LLM inference",,https://news.ycombinator.com/item?id=47506612,3,0,2026-03-24T17:57:19Z,thenewstack.io,other,DevOps/K8s,78,72,0.22959986715611466,2026-06-04T23:11:05Z,hackernews::47506612,42,0.7573944330215454,0.5690242220015842,3,0,72,0.024638103565529968,0.0,low,1.0,DevOps/K8s,0.4056765888667654,0.4056765888667654,56,"['matches your interest in DevOps/K8s', 'low effort to engage', '57% semantic match']"
47258946,hackernews,"Show HN: Khaga – AI Infrastructure Diagnosis for AWS, GCP, Azure and Kubernetes","I built this after getting frustrated with jumping between CloudWatch, kubectl, and 4 other tools every time something broke in prod.
You point it at your AWS, GCP, Azure, or Kubernetes setup and it gives you a root cause analysis in plain English — severity, evidence, and fix commands. Also does Terraform plan review, Dockerfile analysis, CI&#x2F;CD log parsing, and SOC2&#x2F;ISO27001 compliance estimates.
Free to try, no credit card. Would love harsh feedback from people who actually manage infrastructure.",https://news.ycombinator.com/item?id=47258946,1,2,2026-03-05T08:05:36Z,khaga.dev,other,DevOps/K8s,79,91,0.22959986715611466,2026-06-04T23:11:05Z,hackernews::47258946,48,0.7677150964736938,0.5657020195136866,1,2,91,0.018963922294172063,0.005274725274725275,low,1.0,DevOps/K8s,0.40385794308398026,0.40385794308398026,57,"['matches your interest in DevOps/K8s', 'low effort to engage', '57% semantic match']"
47322539,hackernews,Single command deployment of a Gitops Talos Kubernetes cluster on Proxmox,,https://news.ycombinator.com/item?id=47322539,3,1,2026-03-10T12:47:36Z,github.com,developer_tools,DevOps/K8s,73,86,0.2665571910660944,2026-06-04T23:11:05Z,hackernews::47322539,68,0.8206663131713867,0.5492494658497402,3,1,86,0.020216841933643107,0.0027906976744186047,low,1.0,DevOps/K8s,0.40378529390309026,0.40378529390309026,58,"['matches your interest in DevOps/K8s', 'low effort to engage', '55% semantic match']"
46931712,hackernews,Show HN: Open-source AI powered Kubernetes IDE,AgentKube is the AI powered Kubernetes IDE - all open source. Try it our and lets chat on making it better. open source is the way to go.,https://news.ycombinator.com/item?id=46931712,3,0,2026-02-08T06:00:09Z,github.com,developer_tools,DevOps/K8s,46,116,0.22959986715611466,2026-06-04T23:11:05Z,hackernews::46931712,43,0.7621257305145264,0.5674963952248788,3,0,117,0.014160355811996633,0.0,low,1.0,DevOps/K8s,0.40341740465421794,0.40341740465421794,59,"['matches your interest in DevOps/K8s', 'low effort to engage', '57% semantic match']"
44317714,hackernews,DevOps Wordle – To help you get familiar with everyday devops terms!,,https://news.ycombinator.com/item?id=44317714,4,1,2025-06-19T11:44:26Z,signoz.io,other,DevOps/K8s,68,350,0.2967535233845577,2026-06-04T23:11:05Z,hackernews::44317714,79,0.8579423427581787,0.5382298346866168,4,1,350,0.002877290820553232,0.0006857142857142857,low,1.0,DevOps/K8s,0.40205429533754355,0.40205429533754355,60,"['matches your interest in DevOps/K8s', 'low effort to engage', '54% semantic match']"
47504872,hackernews,Why Kubernetes Serving Breaks Down for Real-Time AI,,https://news.ycombinator.com/item?id=47504872,5,0,2026-03-24T16:11:14Z,cerebrium.ai,other,DevOps/K8s,51,72,0.2967535233845577,2026-06-04T23:11:05Z,hackernews::47504872,99,0.8837274312973022,0.530862365427949,5,0,72,0.024638103565529968,0.0,low,1.0,DevOps/K8s,0.40193448465431814,0.40193448465431814,61,"['matches your interest in DevOps/K8s', 'low effort to engage', '53% semantic match']"
47849498,hackernews,"2026 State of Kubernetes Resource Optimization: CPU at 8%, Memory at 20%",,https://news.ycombinator.com/item?id=47849498,3,0,2026-04-21T14:42:04Z,cast.ai,other,DevOps/K8s,72,44,0.22959986715611466,2026-06-04T23:11:05Z,hackernews::47849498,63,0.8021564483642578,0.5548907814899524,3,0,44,0.041733648542159184,0.0,low,1.0,DevOps/K8s,0.4018808723830254,0.4018808723830254,62,"['matches your interest in DevOps/K8s', 'low effort to engage', '55% semantic match']"
46517584,hackernews,Bryan Cantrill: How Kubernetes Broke the AWS Cloud Monopoly,,https://news.ycombinator.com/item?id=46517584,3,0,2026-01-06T19:47:00Z,thenewstack.io,other,DevOps/K8s,59,149,0.22959986715611466,2026-06-04T23:11:05Z,hackernews::46517584,54,0.7722681760787964,0.5642486918726567,3,0,149,0.010534278959810874,0.0,low,1.0,DevOps/K8s,0.4014120266178901,0.4014120266178901,63,"['matches your interest in DevOps/K8s', 'low effort to engage', '56% semantic match']"
40821263,hackernews,A Eulogy for DevOps,,https://news.ycombinator.com/item?id=40821263,4,0,2024-06-28T14:58:32Z,matduggan.com,other,DevOps/K8s,19,706,0.2665571910660944,2026-06-04T23:11:05Z,hackernews::40821263,67,0.8170770406723022,0.5503343983863276,4,0,706,0.0,0.0,low,1.0,DevOps/K8s,0.40096191748706633,0.40096191748706633,64,"['matches your interest in DevOps/K8s', 'low effort to engage', '55% semantic match']"
48108791,hackernews,Kubernetes CPU Management with cgroups,,https://news.ycombinator.com/item?id=48108791,2,0,2026-05-12T14:26:07Z,roszigit.com,other,DevOps/K8s,38,23,0.1819535898065004,2026-06-04T23:11:05Z,hackernews::48108791,59,0.7831227779388428,0.560813877974194,2,0,23,0.08073286052009455,0.0,low,1.0,DevOps/K8s,0.40086689212770155,0.40086689212770155,65,"['matches your interest in DevOps/K8s', 'low effort to engage', 'active recently']"
46296373,hackernews,"AI, DevOps, and Kubernetes: Kelsey Hightower on What's Next",,https://news.ycombinator.com/item?id=46296373,1,0,2025-12-16T23:49:05Z,youtube.com,other,DevOps/K8s,59,169,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::46296373,7,0.6280112266540527,0.614246378420397,1,0,170,0.008892206876529384,0.0,low,1.0,DevOps/K8s,0.40070468803626946,0.40070468803626946,66,"['matches your interest in DevOps/K8s', 'low effort to engage', '61% semantic match']"
47877444,hackernews,Using an AI agent to navigate an undocumented Kubernetes repo,,https://news.ycombinator.com/item?id=47877444,1,0,2026-04-23T16:06:53Z,teotti.com,other,DevOps/K8s,61,42,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::47877444,12,0.6611270904541016,0.6020008979124111,1,0,42,0.0438066963549398,0.0,low,1.0,DevOps/K8s,0.4004313952294374,0.4004313952294374,67,"['matches your interest in DevOps/K8s', 'low effort to engage', '60% semantic match']"
47961770,hackernews,Rusternetes: A ground-up reimplementation of Kubernetes in Rust,,https://news.ycombinator.com/item?id=47961770,1,1,2026-04-30T13:01:56Z,github.com,developer_tools,DevOps/K8s,63,35,0.1819535898065004,2026-06-04T23:11:05Z,hackernews::47961770,45,0.7637524604797363,0.5669729865198898,1,1,35,0.052876280535855004,0.006857142857142857,low,1.0,DevOps/K8s,0.40014571826134304,0.40014571826134304,68,"['matches your interest in DevOps/K8s', 'low effort to engage', '57% semantic match']"
47792744,hackernews,kpod-metrics: eBPF-based pod-level kernel metrics collector for Kubernetes,,https://news.ycombinator.com/item?id=47792744,3,1,2026-04-16T13:34:50Z,github.com,developer_tools,DevOps/K8s,74,49,0.2665571910660944,2026-06-04T23:11:05Z,hackernews::47792744,91,0.8700006008148193,0.5347591864752705,3,1,49,0.037276595744680854,0.004897959183673469,low,1.0,DevOps/K8s,0.4000343574071601,0.4000343574071601,69,"['matches your interest in DevOps/K8s', 'low effort to engage', '53% semantic match']"
47792241,hackernews,Show HN: Ephor – Open-source vulnerability management for Kubernetes,,https://news.ycombinator.com/item?id=47792241,2,0,2026-04-16T12:49:01Z,holbein.io,other,DevOps/K8s,68,49,0.1819535898065004,2026-06-04T23:11:05Z,hackernews::47792241,40,0.7538809776306152,0.5701641176078768,2,0,49,0.037276595744680854,0.0,low,1.0,DevOps/K8s,0.3985560602465468,0.3985560602465468,70,"['matches your interest in DevOps/K8s', 'low effort to engage', '57% semantic match']"
41686137,hackernews,Deploy reproductibly Azure DevOps agents in Kubernetes,,https://news.ycombinator.com/item?id=41686137,1,1,2024-09-29T09:41:43Z,github.com,developer_tools,DevOps/K8s,54,613,0.1819535898065004,2026-06-04T23:11:05Z,hackernews::41686137,28,0.7223143577575684,0.5806140995665782,1,1,613,0.00042969020722156753,0.00039151712887438824,low,1.0,DevOps/K8s,0.397770668010231,0.397770668010231,71,"['matches your interest in DevOps/K8s', 'low effort to engage', '58% semantic match']"
43798112,hackernews,Show HN: DevOpsAgent – AI ChatOps for Cloud Deployments,"We built an AI agent that automates DevOps tasks (deployments, infra-as-code, cost optimizations) via chat. It’s like Lovable, but more directed for DevOps, integrated with AWS&#x2F;GCP&#x2F;Azure&#x2F;Linode&#x2F;Digital Ocean. We’re a small team of ex-[Company] engineers launching a beta – would love feedback or questions!",https://news.ycombinator.com/item?id=43798112,1,3,2025-04-25T20:18:19Z,devopsagent.dev,other,DevOps/K8s,55,405,0.2665571910660944,2026-06-04T23:11:05Z,hackernews::43798112,77,0.8488295078277588,0.5408827562336604,1,3,405,0.0021032037172902906,0.0017777777777777779,low,1.0,DevOps/K8s,0.3972019368537374,0.3972019368537374,72,"['matches your interest in DevOps/K8s', 'low effort to engage', '54% semantic match']"
47288721,hackernews,Kubernetes operators are easier than you think,,https://news.ycombinator.com/item?id=47288721,1,1,2026-03-07T15:55:22Z,2v.pm,other,DevOps/K8s,46,89,0.1819535898065004,2026-06-04T23:11:05Z,hackernews::47288721,41,0.7546491622924805,0.5699144999980977,1,1,89,0.019448384554767533,0.002696629213483146,low,1.0,DevOps/K8s,0.39603916356500746,0.39603916356500746,73,"['matches your interest in DevOps/K8s', 'low effort to engage', '57% semantic match']"
47861511,hackernews,2026 State of Kubernetes Optimization Report,,https://news.ycombinator.com/item?id=47861511,1,0,2026-04-22T10:27:35Z,cast.ai,other,DevOps/K8s,44,43,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::47861511,19,0.7006608247756958,0.5880067238756396,1,0,43,0.042746615087040626,0.0,low,1.0,DevOps/K8s,0.3939750047227054,0.3939750047227054,74,"['matches your interest in DevOps/K8s', 'low effort to engage', '59% semantic match']"
47341731,hackernews,A CLI wrapper for making Kubernetes commands much easier,,https://news.ycombinator.com/item?id=47341731,2,0,2026-03-11T21:00:15Z,github.com,developer_tools,DevOps/K8s,56,85,0.1819535898065004,2026-06-04T23:11:05Z,hackernews::47341731,53,0.7714738845825195,0.5645016890755171,2,0,85,0.02048490846115784,0.0,low,1.0,DevOps/K8s,0.3934892143144564,0.3934892143144564,75,"['matches your interest in DevOps/K8s', 'low effort to engage', '56% semantic match']"
47592002299,github,[pull] master from kubernetes:master,"See [Commits](/herb-duan/kubernetes/pull/507/commits) and [Changes](/herb-duan/kubernetes/pull/507/files) for more details.

-----
Created by [<img src=""https://prod.download/pull-18h-svg"" valign=""bottom""/> **pull[bot]**](https://github.com/wei/pull) (v2.0.0-alpha.1)

_Can you help keep this open source service alive? **[💖 Please sponsor : )](https://prod.download/pull-pr-sponsor)**_",https://github.com/herb-duan/kubernetes/pull/507,0,0,2025-03-15T11:00:07Z,github.com,developer_tools,Trending Open-Source,36,446,0.0,2026-06-04T23:11:05Z,github::47592002299,82,0.8604403734207153,0.537507148461491,0,0,446,0.0016500864708775599,0.0,low,1.0,Trending Open-Source,0.3421257297783026,0.39212572977830257,76,"['matches your interest in Trending Open-Source', 'low effort to engage', '54% semantic match']"
47063932,hackernews,Kubert: Isolated Kubernetes Contexts,,https://news.ycombinator.com/item?id=47063932,1,0,2026-02-18T17:54:40Z,debeijer.io,other,DevOps/K8s,36,106,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::47063932,17,0.6879227161407471,0.5924441862399908,1,0,106,0.01590773513620998,0.0,low,1.0,DevOps/K8s,0.3919460307940388,0.3919460307940388,77,"['matches your interest in DevOps/K8s', 'low effort to engage', '59% semantic match']"
47344855,hackernews,Open-source GPU virtualization and pooling for Kubernetes,,https://news.ycombinator.com/item?id=47344855,3,0,2026-03-12T00:57:30Z,github.com,developer_tools,DevOps/K8s,57,84,0.22959986715611466,2026-06-04T23:11:05Z,hackernews::47344855,84,0.8637664318084717,0.5365479187376866,3,0,85,0.02048490846115784,0.0,low,1.0,DevOps/K8s,0.3904392731323556,0.3904392731323556,78,"['matches your interest in DevOps/K8s', 'low effort to engage', '54% semantic match']"
47001086,hackernews,AWS EKS VPC CNI Prefix Delegation: More Pods in Your Nodes,,https://news.ycombinator.com/item?id=47001086,2,0,2026-02-13T10:17:59Z,oschvr.com,other,DevOps/K8s,58,111,0.1819535898065004,2026-06-04T23:11:05Z,hackernews::47001086,61,0.7921732664108276,0.5579817636732707,2,0,111,0.0150709219858156,0.0,low,1.0,DevOps/K8s,0.3897431499121442,0.3897431499121442,79,"['matches your interest in DevOps/K8s', 'low effort to engage', '56% semantic match']"
48109052,hackernews,"Rusternetes: Kubernetes, Reimplemented in Rust",,https://news.ycombinator.com/item?id=48109052,1,0,2026-05-12T14:44:09Z,github.com,developer_tools,DevOps/K8s,46,23,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::48109052,57,0.7789783477783203,0.5621203885077362,1,0,23,0.08073286052009455,0.0,low,1.0,DevOps/K8s,0.38802409062210685,0.38802409062210685,80,"['matches your interest in DevOps/K8s', 'low effort to engage', 'active recently']"
43976370,hackernews,Show HN: Added Kubernetes Troubleshooting Resource,Scraped the Internet for this.,https://news.ycombinator.com/item?id=43976370,1,0,2025-05-13T18:57:26Z,interview.devopscommunity.in,other,DevOps/K8s,50,387,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::43976370,20,0.7028936147689819,0.5872357446919325,1,0,387,0.002332382832492505,0.0,low,1.0,DevOps/K8s,0.38756592925185496,0.38756592925185496,81,"['matches your interest in DevOps/K8s', 'low effort to engage', '59% semantic match']"
46933963,hackernews,"Containers, cloud, blockchain, AI – it's all the same old BS, says RH veteran",,https://news.ycombinator.com/item?id=46933963,2,1,2026-02-08T13:20:54Z,theregister.com,other,DevOps/K8s,77,116,0.22959986715611466,2026-06-04T23:11:05Z,hackernews::46933963,100,0.8863385915756226,0.5301275203009652,2,1,116,0.014305631326907924,0.0020689655172413794,low,1.0,DevOps/K8s,0.3868300988174176,0.3868300988174176,82,"['matches your interest in DevOps/K8s', 'low effort to engage', '53% semantic match']"
47434242,hackernews,Upgrading to Kubernetes 1.35?,,https://news.ycombinator.com/item?id=47434242,1,0,2026-03-19T02:44:37Z,randomwrites.com,other,DevOps/K8s,29,77,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::47434242,32,0.7279520034790039,0.5787197780879513,1,0,78,0.022551395996049915,0.0,low,1.0,DevOps/K8s,0.386766596254597,0.386766596254597,83,"['matches your interest in DevOps/K8s', 'low effort to engage', '58% semantic match']"
47041258,hackernews,Show HN: Kubernetes notes from the official docs using NotebookLM and vitepress,,https://news.ycombinator.com/item?id=47041258,1,0,2026-02-16T22:31:38Z,randomwrites.com,other,DevOps/K8s,79,108,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::47041258,30,0.7263966798782349,0.5792411510375074,1,0,108,0.015563797254213026,0.0,low,1.0,DevOps/K8s,0.38595307427062175,0.38595307427062175,84,"['matches your interest in DevOps/K8s', 'low effort to engage', '58% semantic match']"
48061869,hackernews,Benchmarking AI agent retrieval strategies on Kubernetes bug fixes,,https://news.ycombinator.com/item?id=48061869,2,0,2026-05-08T12:01:27Z,cncf.io,other,DevOps/K8s,66,27,0.1819535898065004,2026-06-04T23:11:05Z,hackernews::48061869,98,0.8831403255462646,0.531027872131578,2,0,27,0.06879432624113474,0.0,low,1.0,DevOps/K8s,0.38567240935668035,0.38567240935668035,85,"['matches your interest in DevOps/K8s', 'low effort to engage', 'active recently']"
45927958,hackernews,"Kubernetes, cloud-native computing's engine, is getting turbocharged for AI",,https://news.ycombinator.com/item?id=45927958,1,1,2025-11-14T15:48:01Z,zdnet.com,other,DevOps/K8s,75,202,0.1819535898065004,2026-06-04T23:11:05Z,hackernews::45927958,70,0.824528694152832,0.5480867487613406,1,1,202,0.0070432868672046945,0.001188118811881188,low,1.0,DevOps/K8s,0.38420505981517217,0.38420505981517217,86,"['matches your interest in DevOps/K8s', 'low effort to engage', '55% semantic match']"
44901936,hackernews,Our DevOps stack and recent improvements,,https://news.ycombinator.com/item?id=44901936,1,1,2025-08-14T15:53:26Z,ngrok.com,other,DevOps/K8s,40,294,0.1819535898065004,2026-06-04T23:11:05Z,hackernews::44901936,72,0.8333096504211426,0.5454615917012616,1,1,294,0.003962014665224185,0.0008163265306122448,low,1.0,DevOps/K8s,0.38252436907971266,0.38252436907971266,87,"['matches your interest in DevOps/K8s', 'low effort to engage', '55% semantic match']"
42651659,hackernews,KubeBlocks for Stateful Kubernetes Apps,,https://news.ycombinator.com/item?id=42651659,1,0,2025-01-10T01:43:58Z,devopsbulletin.com,other,DevOps/K8s,39,510,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::42651659,36,0.7419540882110596,0.5740679428738408,1,0,511,0.0010804521276595743,0.0,low,1.0,DevOps/K8s,0.3814526288279888,0.3814526288279888,88,"['matches your interest in DevOps/K8s', 'low effort to engage', '57% semantic match']"
47662013,hackernews,Show HN: Kubernetes cluster simulation that runs in the browser to prepare CKA,,https://news.ycombinator.com/item?id=47662013,1,0,2026-04-06T15:14:31Z,kubemastery.com,other,DevOps/K8s,78,59,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::47662013,58,0.7822208404541016,0.561097691880432,1,0,59,0.030591016548463353,0.0,low,1.0,DevOps/K8s,0.38004260054407535,0.38004260054407535,89,"['matches your interest in DevOps/K8s', 'low effort to engage', '56% semantic match']"
43641841,hackernews,Show HN: VoxOps – AI summarized voice notifications for DevOps infrastructure,,https://news.ycombinator.com/item?id=43641841,1,1,2025-04-10T08:19:00Z,voxops.dev,other,DevOps/K8s,77,420,0.1819535898065004,2026-06-04T23:11:05Z,hackernews::43641841,85,0.8639955520629883,0.536481966865878,1,1,420,0.0019271912535166187,0.0005714285714285715,low,1.0,DevOps/K8s,0.3781538245961156,0.3781538245961156,90,"['matches your interest in DevOps/K8s', 'low effort to engage', '54% semantic match']"
42377842,hackernews,Understanding the Science of DevOps: Key Insights from Accelerate,,https://news.ycombinator.com/item?id=42377842,2,0,2024-12-10T15:38:44Z,blog.enamya.me,other,DevOps/K8s,65,541,0.1819535898065004,2026-06-04T23:11:05Z,hackernews::42377842,96,0.876981258392334,0.5327703702574617,2,0,541,0.000863625657533171,0.0,low,1.0,DevOps/K8s,0.3762669284257878,0.3762669284257878,91,"['matches your interest in DevOps/K8s', 'low effort to engage', '53% semantic match']"
47889321,hackernews,Breaking a Kubernetes Service in Three Ways and Examining the Raw Packets,,https://news.ycombinator.com/item?id=47889321,1,0,2026-04-24T12:32:14Z,tylerjarjoura.com,other,DevOps/K8s,73,41,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::47889321,75,0.8442447185516357,0.542227389858187,1,0,41,0.04491725768321513,0.0,low,1.0,DevOps/K8s,0.37369990080427784,0.37369990080427784,92,"['matches your interest in DevOps/K8s', 'low effort to engage', '54% semantic match']"
41417817,hackernews,Comparing Platform Engineering and DevOps,,https://news.ycombinator.com/item?id=41417817,1,0,2024-09-01T15:42:46Z,split.io,other,DevOps/K8s,41,641,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::41417817,83,0.8609586954116821,0.5373574397247863,1,0,641,0.000287222995514902,0.0,low,1.0,DevOps/K8s,0.36481391804109253,0.36481391804109253,93,"['matches your interest in DevOps/K8s', 'low effort to engage', '54% semantic match']"
45654523,hackernews,DevOps – Thank You,,https://news.ycombinator.com/item?id=45654523,1,0,2025-10-21T11:18:36Z,oneuptime.com,other,DevOps/K8s,18,226,0.11479993357805733,2026-06-04T23:11:05Z,hackernews::45654523,94,0.8764686584472656,0.5329159085595796,1,0,226,0.005998687787046583,0.0,low,1.0,DevOps/K8s,0.36367194873547926,0.36367194873547926,94,"['matches your interest in DevOps/K8s', 'low effort to engage', '53% semantic match']"
7579661787,github,Push to refs/heads/kubernetes,,https://github.com/kaushik0656m21/Intent-classifier-model,0,0,2026-01-18T08:00:42Z,github.com,developer_tools,DevOps/K8s,29,137,0.0,2026-06-04T23:11:05Z,github::7579661787,46,0.7640008926391602,0.5668931371706271,0,0,137,0.011696988385240003,0.0,low,1.0,DevOps/K8s,0.35685645998456816,0.35685645998456816,95,"['matches your interest in DevOps/K8s', 'low effort to engage', '57% semantic match']"
40238578140,github,Create branch renovate/ubuntu-24.x,Machine Learning Toolkit for Kubernetes,https://github.com/rhoai-rhtap/kubeflow,0,0,2024-07-17T20:08:35Z,github.com,developer_tools,Machine Learning,34,687,0.0,2026-06-04T23:11:05Z,github::40238578140,49,0.7699614763259888,0.5649840481702222,0,0,687,7.834405409863068e-05,0.0,low,1.0,Machine Learning,0.35425457328471477,0.35425457328471477,96,"['matches your interest in Machine Learning', 'low effort to engage', '56% semantic match']"
8717638472,github,Create branch test2,"Sample cloud-first application with 10 microservices showcasing Kubernetes, Istio, and gRPC.",https://github.com/ovidiugrebenisan/microservices-demo,0,0,2026-02-23T16:13:33Z,github.com,developer_tools,DevOps/K8s,19,101,0.0,2026-06-04T23:11:05Z,github::8717638472,74,0.8408457040786743,0.5432285811811102,0,0,101,0.016826588791544986,0.0,low,1.0,DevOps/K8s,0.34697684985023136,0.34697684985023136,97,"['matches your interest in DevOps/K8s', 'low effort to engage', '54% semantic match']"
8717416196,github,Create branch main,"k8s Templates, including istio, prometheus/grafana for provisioning, with script automation for project initialization. Includes ArgoCD setup and AWS Iac for cloud component. WARNING : NOT PRODUCTION READY",https://github.com/JackMaarek/k8s-Platform,0,0,2026-02-23T16:06:46Z,github.com,developer_tools,DevOps/K8s,18,101,0.0,2026-06-04T23:11:05Z,github::8717416196,89,0.8670773506164551,0.5355964495363992,0,0,101,0.016826588791544986,0.0,low,1.0,DevOps/K8s,0.3435423906101114,0.3435423906101114,98,"['matches your interest in DevOps/K8s', 'low effort to engage', '54% semantic match']"
49146870012,github,[pull] master from kubernetes:master,"See [Commits](/herb-duan/kubernetes/pull/576/commits) and [Changes](/herb-duan/kubernetes/pull/576/files) for more details.

-----
Created by [<img src=""https://prod.download/pull-18h-svg"" valign=""bottom""/> **pull[bot]**](https://github.com/wei/pull) (v2.0.0-alpha.1)

_Can you help keep this open source service alive? **[💖 Please sponsor : )](https://prod.download/pull-pr-sponsor)**_",https://github.com/herb-duan/kubernetes/pull/576,0,0,2025-04-28T17:00:07Z,github.com,developer_tools,Trending Open-Source,36,402,0.0,2026-06-04T23:11:05Z,github::49146870012,86,0.8651881217956543,0.5361389493716483,0,0,402,0.002139978529820671,0.0,low,1.0,Trending Open-Source,0.3415835239967148,0.3415835239967148,99,"['matches your interest in Trending Open-Source', 'low effort to engage', '54% semantic match']"
46046133058,github,[pull] master from kubernetes:master,"See [Commits](/rizalgowandy/kubernetes/pull/4203/commits) and [Changes](/rizalgowandy/kubernetes/pull/4203/files) for more details.

-----
Created by [<img src=""https://prod.download/pull-18h-svg"" valign=""bottom""/> **pull[bot]**](https://github.com/wei/pull) (v2.0.0-alpha.1)

_Can you help keep this open source service alive? **[💖 Please sponsor : )](https://prod.download/pull-pr-sponsor)**_",https://github.com/rizalgowandy/kubernetes/pull/4203,0,0,2025-01-29T22:00:26Z,github.com,developer_tools,Trending Open-Source,36,491,0.0,2026-06-04T23:11:05Z,github::46046133058,95,0.8766767978668213,0.5328568036524344,0,0,491,0.0012396932479963097,0.0,low,1.0,Trending Open-Source,0.3399715156307949,0.3399715156307949,100,"['matches your interest in Trending Open-Source', 'low effort to engage', '53% semantic match']"
